molecule_ID,cleaned_smiles
1546,CC(C)n1ncc2c(C(=O)Nc3ccccn3)cc(-c3cccs3)nc21
1547,CC(C)n1ncc2c(C(=O)Nc3ncccn3)cc(-c3cccs3)nc21
1548,CC(C)n1nccc1/C=C/c1nnc(Cc2cccc(Br)c2)o1
1549,CC(C1=NN=C(Nc2ccccc2)SC1)N1C(=O)c2ccccc2C1=O
1550,CC(CC(=O)Nc1cccc2cccnc12)c1ccccc1Cl
1551,CC(CCNc1cccc2cccnc12)c1c(Cl)cccc1Cl
1552,CC(CCNc1cccc2cccnc12)c1ccccc1Cl
1553,CC(CCOc1ccc(-c2ccc(Cl)cc2)cc1)CCN1CCN(c2ccncc2)C1=O
1554,CC(CCOc1ccc(-c2noc(C(C)(C)C)n2)cc1)CCN1CCN(c2ccnc(N)c2)C1=O
1555,CC(CCOc1ccc(-c2noc(C(F)(F)F)n2)cc1)CCN1CCN(c2ccnc(N)c2)C1=O
1556,CC(CCOc1cccc2cccnc12)c1ccccc1Cl
1557,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
1558,CC(CNC(=O)c1nnc(Cc2ccccc2Cl)o1)c1ccccc1
1559,CC(CO)NC(=O)C[C@@]1(O)[C@H]2CC[C@@H]1C[C@H](S(=O)(=O)c1cc(C(=O)Nc3cc(F)c(F)c(F)c3)ccc1Cl)C2
1560,CC(CP(=O)(O)O)OCCn1cnc2c(N)ncnc21
1561,CC(Cc1cnc2c(=O)[nH]c(N)nn12)OCP(=O)(O)O
1562,CC(Cn1cncn1)Nc1nc(NC2(C(F)(F)F)CC2)c2nc(-c3ccc(NC4CC4)nc3)ccc2n1
1563,CC(N)C12CC3CC(CC(C3)C1)C2
1564,CC(N)Cc1ccc(O)c(O)c1
1565,CC(NC(=O)NNS(=O)(=O)c1ccc(OC(F)F)cc1)(C(F)(F)F)C(F)(F)F
1566,CC(NC(=O)c1ccccc1)C(=O)C(=O)NCC1CCCCC1
1567,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
1568,CC(NC(N)=S)c1ccc(OCc2ccccc2)cc1
1569,CC(NP(=O)(Oc1ccc(Cl)cc1)OC(C)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C(=O)OC1CCCCC1
1570,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
1571,CC(O)(c1ccccc1O)P(C)(=O)O
1572,CC(O)CCCCCC(CCCCCCCCCCCC1CC(=O)OC[C@H]2O[C@@H](OC(CCCCCCCCCCCC(CCCCCC(C)O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC(=O)OC[C@H]3O[C@@H](O1)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1573,CC(O)CCCCCC(CCCCCCCCCCCCCC1CC(=O)OC[C@H]2O[C@@H](OC(CCCCCCCCCCCC(CCCCCC(C)O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC(=O)OC[C@H]3O[C@@H](O1)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1574,CC(O)CCCCCCCC(CCCCCCCCCCCC1CC(=O)OC[C@H]2O[C@@H](OC(CCCCCCCCCCCCCC(CCCCCC(C)O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC(=O)OC[C@H]3O[C@@H](O1)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1575,CC(O)CCCCCCCC(CCCCCCCCCCCCCC1CC(=O)OC[C@H]2O[C@@H](OC(CCCCCCCCCCCC(CCCCCCCC(C)O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC(=O)OC[C@H]3O[C@@H](O1)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1576,CC(O)CCCCCCCCCC(CCCCCCCCCCCCCC1CC(=O)OC[C@H]2O[C@@H](OC(CCCCCCCCCCCC(CCCCCCCC(C)O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC(=O)OC[C@H]3O[C@@H](O1)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1577,CC(O)CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC1CC(=O)OC[C@H]2O[C@@H](OC(CCCCCCCCCCCCCC(CCCCCC(C)O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC(=O)OC[C@H]3O[C@@H](O1)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1578,CC(O)CN(C)C(=O)c1n[nH]c2c1CN(C(=O)c1cc3ccccc3[nH]1)CC2
1579,CC(O)N1CC/C=C\CN(c2cn(C)c(C(=O)Nc3ccc(F)c(C#N)c3)c2Cl)S1(=O)=O
1580,CC(c1ccc(-n2cccn2)cc1)c1cnc(N2CCc3ccccc3C2)s1
1581,CC(c1ccc(Cl)cc1)n1ncc2c1NC(=O)C[C@]21C(=O)Nc2ccc(Cl)cc21
1582,CC(c1ccc(F)cc1)N1CCC(N2CCN(c3ccc(F)cc3)CC2)CC1
1583,CC(c1cccc(-n2cccn2)c1)c1cnc(N2CCc3ccc(Br)cc3C2)s1
1584,CC(c1cccc(-n2cccn2)c1)c1cnc(N2CCc3ccc(C(N)=O)cc3C2)s1
1585,CC(c1cccc(-n2cccn2)c1)c1cnc(N2CCc3ccccc3C2)s1
1586,CC(c1cccc(C(F)(F)F)c1)c1nc(-n2ccc(NC(=O)c3cscn3)cc2=O)c[nH]1
1587,CC(c1ccncc1)S(=O)(=O)c1cc(C(=O)Nc2cc(F)c(F)c(F)c2)ccc1Cl
1588,CC(c1nc(-c2ccc(C(F)(F)F)cc2)c[nH]1)C1(N)COC1
1589,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
1590,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
1591,CC/C=C/c1ccc(-c2cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)nc3o2)cc1
1592,CC/C=C1/C=CC(=O)[C@@H](O)[C@]12C(=O)N(OC)[C@@](C)(OC)[C@@H]2O
1593,CC/C=C\Cn1c(=O)sc2c(=O)[nH]c(N)nc21
1594,CC1(C#Cc2cc(N(C(=O)[C@H]3CC[C@H](C)CC3)[C@H]3CC[C@H](O)CC3)c(C(=O)O)s2)CC1
1595,CC1(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CSC(c2ccc(F)cc2)=N1
1596,CC1(C(CC(=O)O)Nc2cc(-c3c[nH]c4ncc(Cl)nc34)ncc2F)CCC1
1597,CC1(C)C([C@]2(C)CC=C(C(=O)O)CC2)=CC(=O)[C@@H]1O
1598,CC1(C)C([C@]2(C)CC=C(C(=O)O)CC2)=CC(=O)[C@H]1O
1599,CC1(C)C=C[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1600,CC1(C)C=Cc2c(ccc([C@@H]3COc4c(ccc5c4C=CC(C)(C)O5)C3)c2O)O1
1601,CC1(C)C=Cc2c(ccc3c2C(=O)C(O)=CC3=O)O1
1602,CC1(C)C=Cc2c(ccc3c2C(O)=CC(=O)C3=O)O1
1603,CC1(C)CC(=O)C2=C(C1)N(c1ccccc1)C(c1cccc(Br)c1)N(c1ccccc1)C2
1604,CC1(C)CC(=O)C2=C(C1)NC(c1cccnc1)=NC2c1ccc(F)cc1Cl
1605,CC1(C)CC(=O)C2=C(C1)NC(c1ncc(F)cc1F)=NC2c1ccc(F)cc1Cl
1606,CC1(C)CC(=O)C2=C(C1)Nc1c(O)cccc1N(C(=O)c1ccc3ncccc3n1)C2c1ccc(OCc2ccccc2)cc1F
1607,CC1(C)CC(=O)C2=C(C1)Nc1c(O)cccc1N(C(=O)c1ncc(F)cc1F)C2c1ccc(OCc2ccccc2)cc1F
1608,CC1(C)CC(=O)C2=C(C1)Nc1c(O)cccc1N(C(=O)c1ncccn1)[C@H]2c1ccc(OCc2ccccc2)cc1F
1609,CC1(C)CC(=O)C2=C(C1)Nc1c(O)cccc1N(S(=O)(=O)CC(=O)Nc1ccccn1)C2c1ccc(OCc2ccccc2)cc1Cl
1610,CC1(C)CC(=O)C2=C(C1)Nc1c(O)cccc1N(S(=O)(=O)CC(N)=O)C2c1ccc(OCc2ccccc2)cc1Cl
1611,CC1(C)CC(=O)C2=C(C1)Nc1c(O)cccc1N(S(=O)(=O)c1c(Cl)nc3sccn13)C2c1ccc(OCc2ccccc2)cc1F
1612,CC1(C)CC(=O)C2=C(C1)Nc1c(O)cccc1N(S(C)(=O)=O)C2c1ccc(OCc2ccccc2)cc1Cl
1613,CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)N[C@@H]2c1ccc(-c2ccc(O)c(C(=O)O)c2)o1
1614,CC1(C)CC(=O)C2=C(O1)[C@H](Cl)[C@]1(O)C[C@H](C(C)(C)O)O[C@H]1C2
1615,CC1(C)CC(=O)N(C[C@@H](NC(=O)Nc2nc(Cl)c(CCC3CCCCC3)n(CC(=O)Nc3cc(F)ccc3C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2=O)C(C)(C)C)C(=O)C1
1616,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1
1617,CC1(C)CC(NP(=O)(OC[C@H]2O[C@@H](n3ccc(NC(=O)OCc4ccccc4)nc3=O)C(F)(F)[C@@H]2OC(=O)OCc2ccccc2)Oc2ccccc2)C(=O)O1
1618,CC1(C)CC(O)CC(C)(NC(=O)Nc2ccccc2Cl)C1
1619,CC1(C)CC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C\CCCCC[C@H](NC(=O)OC1)C(=O)N3C2
1620,CC1(C)CC2(CC2)C(=O)c2[nH]c3ccc(C(=O)NC4CCN(C(=O)c5nc[nH]n5)C4)cc3c21
1621,CC1(C)CC2(CCC2)c2c([nH]c3ccc(C(=O)NC4CCN(C(=O)c5nc[nH]n5)C4)cc23)C1=O
1622,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2cccc(Nc3nc(-c4ccccc4)nc4ccccc34)c2)C1
1623,CC1(C)CCC(C)(C)c2cc(C(=O)/C=C(\O)c3ccc(C(=O)O)cc3)c(O)cc21
1624,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
1625,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(O)c(=O)cc3)ccc21
1626,CC1(C)CCC(C)(C)c2cc(C3(c4ccc(C(=O)O)cc4)OCCO3)ccc21
1627,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
1628,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
1629,CC1(C)CCCCc2cccc3c2CN(C3)C(=O)O[C@@H]2C[C@@H](C(=O)N[C@H]3CCCCOB3O)N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OC1
1630,CC1(C)CCCCc2cccc3c2CN(C3)C(=O)O[C@@H]2C[C@@H](C(=O)N[C@H]3CCCOB3O)N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OC1
1631,CC1(C)CCCCc2cccc3c2CN(C3)C(=O)O[C@@H]2C[C@@H](C(=O)N[C@H]3CCOB3O)N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OC1
1632,CC1(C)CCC[C@@]2(C)C1CC=C(C=O)[C@@H]2C=O
1633,CC1(C)CC[C@@H]2c3cc(OCC4COC4)c(C4CC4)cc3-c3cc(=O)c(C(=O)O)cn3N21
1634,CC1(C)CC[C@@H]2c3cc(OCCn4nc5ccccn5c4=O)c(C4CC4)cc3-c3cc(=O)c(C(=O)O)cn3N21
1635,CC1(C)CC[C@@]2(C(=O)NCCNC(=O)c3ccccc3O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
1636,CC1(C)CC[C@@]2(C(=O)NCc3cn(CCCn4cc(CNC(=O)[C@]56CCC(C)(C)CC5C5=CCC7[C@@]8(C)CC[C@H](O)C(C)(C)[C@@H]8CC[C@@]7(C)[C@]5(C)C[C@H]6O)nn4)nn3)C(C1)C1=CCC3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
1637,CC1(C)CC[C@@]2(C(=O)NCc3cn(C[C@H]4O[C@@H]5O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@@H]%10[C@@H](CO)O[C@H](O[C@H]4[C@H](O)[C@H]5O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)nn3)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
1638,CC1(C)CC[C@@]2(C(=O)NCc3cn(Cc4ccc(Cn5cc(CNC(=O)[C@]67CCC(C)(C)C[C@H]6C6=CC[C@@H]8[C@@]9(C)CC[C@H](O)C(C)(C)[C@@H]9CC[C@@]8(C)[C@]6(C)C[C@H]7O)nn5)cc4)nn3)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
1639,CC1(C)CC[C@@]2(C(=O)O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
1640,CC1(C)CC[C@]2(C(=O)NCCCCCCO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1641,CC1(C)CC[C@]2(C(=O)NCCCNC(=O)c3cc(C(=O)NCCCNC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)cc(C(=O)NCCCNC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)c3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1642,CC1(C)CC[C@]2(C(=O)NCCNC(=O)c3ccccc3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1643,CC1(C)CC[C@]2(C(=O)NCc3cn(Cc4cc(Cn5cc(CNC(=O)[C@]67CCC(C)(C)C[C@H]6C6=CC[C@@H]8[C@@]9(C)CC[C@H](O)C(C)(C)[C@@H]9CC[C@@]8(C)[C@]6(C)CC7)nn5)cc(Cn5cc(CNC(=O)[C@]67CCC(C)(C)C[C@H]6C6=CC[C@@H]8[C@@]9(C)CC[C@H](O)C(C)(C)[C@@H]9CC[C@@]8(C)[C@]6(C)CC7)nn5)c4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1644,CC1(C)CC[C@]2(C(=O)NCc3cn([C@@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1645,CC1(C)CC[C@]2(C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1646,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CCC(=O)OC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1647,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)OC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1648,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1649,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)C5CC[C@]43C)C2C1
1650,CC1(C)CC[C@]2(C(=O)OCCCCCCOC(=O)C[C@@H](O)C(=O)OCCCCCCOC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)C6CC[C@@]5(C)[C@]3(C)CC4)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@@H]2C1
1651,CC1(C)CC[C@]2(C(=O)OCCCCCCOC(=O)C[C@H](O)C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@@H]2C1
1652,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6cn(CCCCCCn7cc(CO[C@H]8CC[C@@]9(C)C(CC[C@]%10(C)[C@@H]9CC=C9[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)OCc%11ccccc%11)CC[C@]9%10C)C8(C)C)nn7)nn6)C(C)(C)C5CC[C@]43C)[C@@H]2C1
1653,CC1(C)CC[C@]2(NC(=O)NC3CC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1654,CC1(C)CC[C@]2(NC(=O)NCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1655,CC1(C)CC[C@]2(NC(=O)OCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
1656,CC1(C)CCc2c(ccc3c2C(=O)C=C(O)C3=O)O1
1657,CC1(C)CCc2c(sc(NC(=O)c3ccc(N4CCOCC4)cc3)c2C(=O)O)C1
1658,CC1(C)CCc2cc(/C=C3\OC(=O)C=C3c3ccc(O)cc3)ccc2O1
1659,CC1(C)CN(c2cnn3c2CN(C(=O)c2cc4c(Cl)cccc4[nH]2)CC3)C(=O)O1
1660,CC1(C)CN(c2cnn3c2CN(C(=O)c2cc4c(F)cccc4[nH]2)CC3)C(=O)O1
1661,CC1(C)CN(c2cnn3c2CN(C(=O)c2cc4cc(F)ccc4[nH]2)CC3)C(=O)O1
1662,CC1(C)CN(c2cnn3c2CN(C(=O)c2cc4ccc(Cl)cc4[nH]2)CC3)C(=O)O1
1663,CC1(C)CN(c2cnn3c2CN(C(=O)c2cc4ccc(F)cc4[nH]2)CC3)C(=O)O1
1664,CC1(C)CN(c2cnn3c2CN(C(=O)c2cc4ccccc4[nH]2)CC3)C(=O)O1
1665,CC1(C)CNC(=O)c2ccc(cc2)Nc2nc(nc(OCC(F)(F)F)n2)NCc2ccc(c(Cl)c2)OCCCN(C(=O)/C=C/c2ccccc2)C1
1666,CC1(C)CNC(=O)c2ccc(cc2)Nc2nc(nc(OCC(F)(F)F)n2)NCc2ccc(c(Cl)c2)OCCCN(C(=O)C(=O)Nc2ccc(F)cc2)C1
1667,CC1(C)CNC(=O)c2ccc(cc2)Nc2nc(nc(OCC(F)(F)F)n2)NCc2ccc(c(Cl)c2)OCCCN(C(=O)CC(C)(C)n2cccc2)C1
1668,CC1(C)CNC(=O)c2ccc(cc2)Nc2nc(nc(OCC(F)(F)F)n2)NCc2ccc(c(Cl)c2)OCCCN(C(=O)Oc2cccc3ccccc23)C1
1669,CC1(C)CNC(=O)c2ccc(cc2)Nc2nc(nc(OCC(F)(F)F)n2)NCc2ccc(c(Cl)c2)OCCCN(C(=O)c2ccccc2)C1
1670,CC1(C)CNC(=O)c2ccc(cc2)Nc2nc(nc(OCC(F)(F)F)n2)NCc2ccc(c(Cl)c2)OCCCN(S(=O)(=O)/C=C/c2ccccc2)C1
1671,CC1(C)CNC(=O)c2ccc(nc2)Nc2cc(nc(OCC(F)(F)F)n2)NCc2ccc(cc2)OCCCN(C(=O)C(=O)Nc2ccc(Cl)c(F)c2)C1
1672,CC1(C)CNCC2(COC2)COc2ccc(cc2)CNc2nc(nc(OCC(F)(F)F)n2)Nc2ccc(cc2)C(=O)NC1
1673,CC1(C)CNCCCOc2ccc(c(F)c2)CNc2nc(nc(OCC(F)(F)F)n2)Nc2ccc(cc2)C(=O)NC1
1674,CC1(C)CNCCCOc2ccc(cc2)CNc2nc(nc(OCC(F)(F)F)n2)Nc2ccc(cc2)C(=O)NC1
1675,CC1(C)CNCCCOc2ccc(cc2)Nc2nc(nc(OCC(F)(F)F)n2)Nc2ccc(cc2)C(=O)NC1
1676,CC1(C)CNCCCOc2ccc(cc2F)CNc2nc(nc(OCC(F)(F)F)n2)Nc2ccc(cc2)C(=O)NC1
1677,CC1(C)CNCCOc2ccc(cc2)CCNc2nc(nc(OCC(F)(F)F)n2)Nc2ccc(cc2)C(=O)NC1
1678,CC1(C)COC(=O)N1c1cnn2c1CN(C(=O)Nc1cc(F)c(F)c(F)c1)[C@H]1CCC[C@H]12
1679,CC1(C)COC(=O)N[C@@H](C(C)(C)C)C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C2CC2)Oc2nc3cc4c(cc3nc2-c2cccc(c2)OC1)OCO4
1680,CC1(C)COC(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@H](CN3C2=O)Oc2nc3ccccc3nc2-c2cccc(c2)OC1
1681,CC1(C)COC(=O)N[C@H]2CCCCCCC[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@H](CN3C2=O)Oc2nc3ccccc3nc2-c2cccc(c2)OC1
1682,CC1(C)COc2c(-c3ccc4cc(NS(C)(=O)=O)ccc4c3)cc(-n3ccc(=O)[nH]c3=O)cc21
1683,CC1(C)C[C@H](O)C[C@@](C)(CNC(=S)c2cccc(Cl)c2)C1
1684,CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12
1685,CC1(C)C[C@H](O)C[C@](C)(C(=O)Nc2cc(Cl)cc(C(F)(F)F)c2)C1
1686,CC1(C)C[C@H](O)C[C@](C)(CNc2cc(Cl)cc(S(N)(=O)=O)c2)C1
1687,CC1(C)C[C@H](O)C[C@](C)(CNc2cc(F)cc(C(F)(F)F)c2)C1
1688,CC1(C)C[C@H](O)C[C@](C)(CNc2cc(F)cc(Cl)c2)C1
1689,CC1(C)C[C@H](O)C[C@](C)(CNc2cc(F)cc(S(N)(=O)=O)c2)C1
1690,CC1(C)C[C@H](O)C[C@](C)(CNc2ccc(Cl)c(C(F)(F)F)c2)C1
1691,CC1(C)C[C@H](O)C[C@](C)(CNc2ccc(Cl)c(S(N)(=O)=O)c2)C1
1692,CC1(C)C[C@H](O)C[C@](C)(CNc2cccc(C(F)(F)F)c2)C1
1693,CC1(C)C[C@H](O)C[C@](C)(CNc2cccc(Cl)c2)C1
1694,CC1(C)C[C@H](O)C[C@](C)(CNc2cccc(S(N)(=O)=O)c2)C1
1695,CC1(C)C[C@H]2C3=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)C1
1696,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)C1
1697,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)C1
1698,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O
1699,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)C1
1700,CC1(C)Cc2c(sc(NC(=O)c3ccc(N4CCOCC4)cc3)c2C(=O)O)C(C)(C)C1
1701,CC1(C)Cc2c(sc(NC(=O)c3ccc(NC4CCOCC4)cc3)c2C(=O)O)C(C)(C)C1
1702,CC1(C)Cc2c[nH]nc2-c2[nH]c3ccc(C(=O)NC4CCN(C(=O)c5ccccn5)C4)cc3c21
1703,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)c(Cl)c1
1704,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1
1705,CC1(C)N=C(N)N=C(N)N1c1cccc(Br)c1
1706,CC1(C)N=C(N)N=C(N)N1c1cccc(C(F)(F)F)c1
1707,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
1708,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2cccc(N)c2)c1
1709,CC1(C)N=C(N)S[C@]12CC[C@@H](C)CC2
1710,CC1(C)OC[C@H]2OC(O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H]3O)[C@@H](O)[C@@H]2O1
